@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

breast-cancer,1,9,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,258,28,19,9,0,67.857143,32.142857,0,0.030769,0.373972,0.450443,90.269014,99.66005,24.187188,29.457469,-5.270281,0.863828,1.052052,-0.188224,-1.411362,-0.050406,-5.835164,0.9,18,0.875,7,0.125,1,0.1,2,0.72,0.9,0.8,0.036515,0.61875,0.79162,0.678571,0.653571,0.346429,0.321429,0.609524,0.678571,0.623377,0.036515,0.616964,0.703865,0.490909,0.678571,0.005,0.001,0,0,0,0,38235,31246,6176,100,100,?
breast-cancer,1,10,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,258,28,22,6,0,78.571429,21.428571,0,0.382353,0.337349,0.402994,81.42913,89.161948,24.187188,23.473051,0.714137,0.863828,0.838323,0.025505,0.908415,0.032443,3.75577,0.95,19,0.625,5,0.375,3,0.05,1,0.791667,0.95,0.863636,0.419573,0.78125,0.909097,0.785714,0.460714,0.539286,0.214286,0.779762,0.785714,0.75974,0.419573,0.784821,0.845896,0.681818,0.785714,0.005,0.001,0.015625,0,15.625,0,38235,31246,6176,100,100,?
contact-lenses,1,1,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,21,3,1,2,0,33.333333,66.666667,0,0,0.374091,0.480701,84.170502,93.371497,5.526069,4.976973,0.549096,1.842023,1.658991,0.183032,0.679709,0.22657,12.30004,0,0,0,0,1,2,1,1,?,0,?,?,1,1,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,1,1,?,0.333333,0,0,0,0,0,0,4171,3176,1934,100,100,?
contact-lenses,1,2,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,21,3,1,2,0,33.333333,66.666667,0,0,0.375664,0.462157,84.524442,89.769495,5.526069,4.774652,0.751416,1.842023,1.591551,0.250472,0.751416,0.250472,13.597666,0,0,0,0,1,2,1,1,?,0,?,?,1,1,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,1,1,?,0.333333,0,0,0,0,0,0,4171,3176,1934,100,100,?
contact-lenses,1,3,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,21,3,1,2,0,33.333333,66.666667,0,0,0.39109,0.479774,87.995266,93.191383,5.526069,5.222971,0.303097,1.842023,1.74099,0.101032,0.372562,0.124187,6.741905,0,0,0,0,1,2,1,1,?,0,?,?,1,1,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.833333,0.833333,?,0.333333,0,0,0,0,0,0,4171,3176,1934,100,100,?
contact-lenses,1,4,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,21,3,1,2,0,33.333333,66.666667,0,0,0.374472,0.506593,84.256162,98.400802,5.526069,5.493253,0.032816,1.842023,1.831084,0.010939,0.351941,0.117314,6.368741,0,0,0,0,1,2,1,1,?,0,?,?,1,1,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,1,1,?,0.333333,0,0,0,0,0,0,4171,3176,1934,100,100,?
contact-lenses,1,5,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,22,2,2,0,0,100,0,0,1,0.255181,0.295777,86.993478,94.935549,1.673003,1.687665,-0.014662,0.836501,0.843832,-0.007331,-0.024575,-0.012288,-1.468935,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,4274,3245,1865,100,100,?
contact-lenses,1,6,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,22,2,2,0,0,100,0,0,1,0.16259,0.190063,55.428249,61.004593,1.673003,1.004597,0.668406,0.836501,0.502298,0.334203,0.668406,0.334203,39.952455,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,4274,3245,1865,100,100,?
contact-lenses,1,7,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,22,2,2,0,0,100,0,0,1,0.171179,0.198845,58.356337,63.823232,1.673003,1.058533,0.61447,0.836501,0.529266,0.307235,0.61447,0.307235,36.728561,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0.001,0,0,0,0,0,4274,3245,1865,100,100,?
contact-lenses,1,8,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,22,2,2,0,0,100,0,0,1,0.206834,0.236534,70.511589,75.920433,1.673003,1.294457,0.378546,0.836501,0.647228,0.189273,0.378546,0.189273,22.626733,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,4274,3245,1865,100,100,?
contact-lenses,1,9,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,22,2,2,0,0,100,0,0,1,0.304773,0.335894,103.899863,107.812136,1.673003,2.020017,-0.347014,0.836501,1.010008,-0.173507,-0.385426,-0.192713,-23.03799,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,4274,3245,1865,100,100,?
contact-lenses,1,10,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,22,2,1,1,0,50,50,0,0,0.356952,0.439677,89.237942,95.19284,3.058894,2.9521,0.106794,1.529447,1.47605,0.053397,0.106794,0.053397,3.491252,0,0,0,0,1,1,1,1,?,0,?,?,0,0.5,0.5,0.5,0.5,0.5,?,0.5,?,?,0.5,0.75,?,0.5,0,0,0,0,0,0,4274,3245,1865,100,100,?
german_credit,1,1,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,900,100,70,30,0,70,30,0,0.025974,0.395158,0.453767,94.045511,99.020027,88.129157,101.237498,-13.10834,0.881292,1.012375,-0.131083,-9.855987,-0.09856,-11.183572,0.985714,69,0.966667,29,0.033333,1,0.014286,1,0.704082,0.985714,0.821429,0.062348,0.618095,0.804939,0.7,0.680952,0.319048,0.3,0.642857,0.7,0.59375,0.062348,0.616881,0.686384,0.441964,0.7,0.09,0.011,0.09375,0,93.75,0,205304,181623,24023,100,100,?
german_credit,1,2,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,900,100,70,30,0,70,30,0,0.025974,0.402704,0.466294,95.841431,101.753542,88.129157,106.222611,-18.093453,0.881292,1.062226,-0.180935,-12.301043,-0.12301,-13.957971,0.985714,69,0.966667,29,0.033333,1,0.014286,1,0.704082,0.985714,0.821429,0.062348,0.536905,0.765108,0.7,0.680952,0.319048,0.3,0.642857,0.7,0.59375,0.062348,0.536976,0.631726,0.441964,0.7,0.091,0.01,0.078125,0.015625,78.125,15.625,205304,181623,24023,100,100,?
german_credit,1,3,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,900,100,72,28,0,72,28,0,0.113924,0.396201,0.460742,94.293703,100.541991,88.129157,106.861564,-18.732407,0.881292,1.068616,-0.187324,-9.090047,-0.0909,-10.314461,0.985714,69,0.9,27,0.1,3,0.014286,1,0.71875,0.985714,0.831325,0.200446,0.578333,0.731212,0.72,0.634286,0.365714,0.28,0.728125,0.72,0.634869,0.200446,0.575476,0.628735,0.503898,0.72,0.09,0.011,0.09375,0.015625,93.75,15.625,205304,181623,24023,100,100,?
german_credit,1,4,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,900,100,70,30,0,70,30,0,0.025974,0.403914,0.467665,96.129443,102.05281,88.129157,108.542418,-20.413261,0.881292,1.085424,-0.204133,-11.361015,-0.11361,-12.891324,0.985714,69,0.966667,29,0.033333,1,0.014286,1,0.704082,0.985714,0.821429,0.062348,0.519286,0.71548,0.7,0.680952,0.319048,0.3,0.642857,0.7,0.59375,0.062348,0.517429,0.603393,0.441964,0.7,0.09,0.011,0.078125,0.015625,78.125,15.625,205304,181623,24023,100,100,?
german_credit,1,5,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,900,100,69,31,0,69,31,0,-0.019737,0.378128,0.437759,89.992366,95.526792,88.129157,95.22894,-7.099783,0.881292,0.952289,-0.070998,-4.425624,-0.044256,-5.021747,0.985714,69,1,30,0,0,0.014286,1,0.69697,0.985714,0.816568,-0.065795,0.717857,0.858326,0.69,0.704286,0.295714,0.31,0.487879,0.69,0.571598,-0.065795,0.718286,0.754542,0.408284,0.69,0.091,0.01,0.09375,0.015625,93.75,15.625,205304,181623,24023,100,100,?
german_credit,1,6,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,900,100,74,26,0,74,26,0,0.177215,0.402251,0.453874,95.733594,99.043437,88.129157,102.09508,-13.965922,0.881292,1.020951,-0.139659,-11.5237,-0.115237,-13.075923,1,70,0.866667,26,0.133333,4,0,0,0.729167,1,0.843373,0.311805,0.588095,0.7486,0.74,0.606667,0.393333,0.26,0.810417,0.74,0.66095,0.311805,0.588881,0.663758,0.539334,0.74,0.091,0.011,0.09375,0,93.75,0,205304,181623,24023,100,100,?
german_credit,1,7,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,900,100,71,29,0,71,29,0,0.09375,0.3934,0.450795,93.627172,98.371585,88.129157,101.004564,-12.875406,0.881292,1.010046,-0.128754,-8.453273,-0.084533,-9.591914,0.971429,68,0.9,27,0.1,3,0.028571,2,0.715789,0.971429,0.824242,0.150188,0.617857,0.783175,0.71,0.638571,0.361429,0.29,0.681053,0.71,0.628398,0.150188,0.618786,0.681884,0.497835,0.71,0.091,0.011,0.09375,0.015625,93.75,15.625,205304,181623,24023,100,100,?
german_credit,1,8,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,900,100,70,30,0,70,30,0,0.025974,0.409858,0.471039,97.544092,102.789042,88.129157,110.732875,-22.603717,0.881292,1.107329,-0.226037,-12.961839,-0.129618,-14.707776,0.985714,69,0.966667,29,0.033333,1,0.014286,1,0.704082,0.985714,0.821429,0.062348,0.50381,0.689134,0.7,0.680952,0.319048,0.3,0.642857,0.7,0.59375,0.062348,0.50181,0.581857,0.441964,0.7,0.092,0.011,0.09375,0.015625,93.75,15.625,205304,181623,24023,100,100,?
german_credit,1,9,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,900,100,70,30,0,70,30,0,0.074074,0.417895,0.469438,99.456765,102.439809,88.129157,107.37191,-19.242753,0.881292,1.073719,-0.192428,-15.799169,-0.157992,-17.927289,0.957143,67,0.9,27,0.1,3,0.042857,3,0.712766,0.957143,0.817073,0.110264,0.505714,0.70645,0.7,0.642857,0.357143,0.3,0.648936,0.7,0.621951,0.110264,0.506,0.594795,0.49187,0.7,0.095,0.011,0.09375,0.015625,93.75,15.625,205304,181623,24023,100,100,?
german_credit,1,10,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,900,100,73,27,0,73,27,0,0.134615,0.403405,0.46264,96.008317,100.956274,88.129157,105.678875,-17.549718,0.881292,1.056789,-0.175497,-11.78594,-0.117859,-13.373486,1,70,0.9,27,0.1,3,0,0,0.721649,1,0.838323,0.268635,0.534524,0.737351,0.73,0.63,0.37,0.27,0.805155,0.73,0.641372,0.268635,0.534524,0.641234,0.510071,0.73,0.091,0.011,0.09375,0,93.75,0,205304,181623,24023,100,100,?
pima_diabetes,1,1,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,691,77,61,16,0,79.220779,20.779221,0,0.543704,0.331939,0.393844,72.960439,82.536457,71.9683,1132.199603,-1060.231303,0.934653,14.703891,-13.769238,12.873404,0.167187,17.887604,0.84,42,0.296296,8,0.703704,19,0.16,8,0.84,0.84,0.84,0.543704,0.847407,0.883819,0.792208,0.248504,0.751496,0.207792,0.792208,0.792208,0.792208,0.543704,0.847018,0.844767,0.771852,0.792208,0.018,0.002,0.03125,0,31.25,0,89494,71247,9233,100,100,?
pima_diabetes,1,2,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,691,77,62,15,0,80.519481,19.480519,0,0.575835,0.316041,0.380538,69.465928,79.747933,71.9683,1128.855093,-1056.886793,0.934653,14.660456,-13.725803,15.374387,0.199667,21.362721,0.84,42,0.259259,7,0.740741,20,0.16,8,0.857143,0.84,0.848485,0.576066,0.866296,0.894373,0.805195,0.224454,0.775546,0.194805,0.80705,0.805195,0.805982,0.576066,0.867076,0.866173,0.787879,0.805195,0.018,0.002,0.015625,0,15.625,0,89494,71247,9233,100,100,?
pima_diabetes,1,3,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,691,77,55,22,0,71.428571,28.571429,0,0.338798,0.371859,0.439747,81.734847,92.156158,71.9683,74.877889,-2.909589,0.934653,0.97244,-0.037787,4.796077,0.062287,6.664152,0.84,42,0.518519,14,0.481481,13,0.16,8,0.75,0.84,0.792453,0.344444,0.748889,0.847547,0.714286,0.392804,0.607196,0.285714,0.704082,0.714286,0.704515,0.344444,0.748759,0.764221,0.66706,0.714286,0.018,0.002,0.015625,0,15.625,0,89494,71247,9233,100,100,?
pima_diabetes,1,4,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,691,77,58,19,0,75.324675,24.675325,0,0.434043,0.318768,0.391724,70.065413,82.092256,71.9683,61.022998,10.945302,0.934653,0.792506,0.142147,14.742871,0.191466,20.485229,0.86,43,0.444444,12,0.555556,15,0.14,7,0.781818,0.86,0.819048,0.438938,0.854074,0.924455,0.753247,0.337691,0.662309,0.246753,0.746753,0.753247,0.746532,0.438938,0.855633,0.86869,0.715646,0.753247,0.017,0.002,0.015625,0.015625,15.625,15.625,89494,71247,9233,100,100,?
pima_diabetes,1,5,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,691,77,64,13,0,83.116883,16.883117,0,0.612766,0.321069,0.387754,70.571188,81.260155,71.9683,1133.541349,-1061.573049,0.934653,14.721316,-13.786663,14.730087,0.1913,20.467466,0.92,46,0.333333,9,0.666667,18,0.08,4,0.836364,0.92,0.87619,0.619677,0.84963,0.879262,0.831169,0.244502,0.755498,0.168831,0.829988,0.831169,0.826575,0.619677,0.850279,0.83102,0.805442,0.831169,0.018,0.002,0.015625,0,15.625,0,89494,71247,9233,100,100,?
pima_diabetes,1,6,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,691,77,52,25,0,67.532468,32.467532,0,0.213322,0.389047,0.475904,85.512886,99.733432,71.9683,2223.684954,-2151.716654,0.934653,28.879025,-27.944372,1.278903,0.016609,1.777036,0.86,43,0.666667,18,0.333333,9,0.14,7,0.704918,0.86,0.774775,0.227378,0.667407,0.776418,0.675325,0.481991,0.518009,0.324675,0.654979,0.675325,0.649884,0.227378,0.669096,0.684386,0.59669,0.675325,0.017,0.002,0.015625,0,15.625,0,89494,71247,9233,100,100,?
pima_diabetes,1,7,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,691,77,57,20,0,74.025974,25.974026,0,0.409509,0.356501,0.42954,78.359182,90.017221,71.9683,71.04614,0.92216,0.934653,0.922677,0.011976,7.363196,0.095626,10.231165,0.84,42,0.444444,12,0.555556,15,0.16,8,0.777778,0.84,0.807692,0.412395,0.777037,0.876722,0.74026,0.344704,0.655296,0.25974,0.733735,0.74026,0.734865,0.412395,0.777297,0.801403,0.703846,0.74026,0.018,0.002,0.015625,0.015625,15.625,15.625,89494,71247,9233,100,100,?
pima_diabetes,1,8,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,691,77,52,25,0,67.532468,32.467532,0,0.198251,0.381006,0.465587,83.745264,97.571527,71.9683,1154.805851,-1082.837551,0.934653,14.997479,-14.062825,3.121727,0.040542,4.337642,0.88,44,0.703704,19,0.296296,8,0.12,6,0.698413,0.88,0.778761,0.21811,0.701111,0.818722,0.675325,0.499028,0.500972,0.324675,0.653886,0.675325,0.642528,0.21811,0.699553,0.718648,0.584502,0.675325,0.018,0.002,0.015625,0,15.625,0,89494,71247,9233,100,100,?
pima_diabetes,1,9,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,692,76,56,20,0,73.684211,26.315789,0,0.328622,0.346489,0.434207,76.542307,91.511633,70.453875,1145.501671,-1075.047796,0.927025,15.07239,-14.145366,9.201293,0.12107,13.060025,0.94,47,0.653846,17,0.346154,9,0.06,3,0.734375,0.94,0.824561,0.372298,0.74,0.821112,0.736842,0.450688,0.549312,0.263158,0.73972,0.736842,0.704524,0.372298,0.74,0.770259,0.649123,0.736842,0.018,0.002,0.015625,0,15.625,0,89621,71348,9132,100,100,?
pima_diabetes,1,10,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,692,76,57,19,0,75,25,0,0.381849,0.351741,0.423214,77.702313,89.19481,70.453875,1140.732803,-1070.278929,0.927025,15.009642,-14.082617,8.336348,0.109689,11.832348,0.92,46,0.576923,15,0.423077,11,0.08,4,0.754098,0.92,0.828829,0.408933,0.766538,0.821129,0.75,0.406923,0.593077,0.25,0.746995,0.75,0.728851,0.408933,0.766538,0.781596,0.682707,0.75,0.018,0.002,0.015625,0.015625,15.625,15.625,89621,71348,9132,100,100,?
Glass,1,1,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,192,22,13,9,0,59.090909,40.909091,0,0.394495,0.120205,0.265401,56.795996,81.828478,48.002519,1100.607914,-1052.605395,2.181933,50.027632,-47.8457,19.838363,0.901744,41.327753,1,7,0.466667,7,0.533333,8,0,0,0.5,1,0.666667,0.516398,0.952381,0.927644,0.590909,0.200433,0.799567,0.409091,?,0.590909,?,?,0.912699,0.807143,?,0.590909,0.002,0,0,0,0,0,35516,22563,4033,100,100,?
Glass,1,2,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,192,22,13,9,0,59.090909,40.909091,0,0.422741,0.127584,0.262116,60.319953,80.874186,47.702958,27.878635,19.824324,2.168316,1.267211,0.901106,21.568046,0.980366,45.213226,0.571429,4,0.333333,5,0.666667,10,0.428571,3,0.444444,0.571429,0.5,0.225555,0.809524,0.680778,0.590909,0.19116,0.80884,0.409091,?,0.590909,?,?,0.846861,0.745525,?,0.590909,0.001,0,0,0,0,0,35516,22563,4033,100,100,?
Glass,1,3,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,192,22,13,9,0,59.090909,40.909091,0,0.424419,0.135219,0.275578,63.615545,84.556729,49.182986,1101.398977,-1052.21599,2.23559,50.06359,-47.828,21.321353,0.969152,43.351075,0.857143,6,0.4,6,0.6,9,0.142857,1,0.5,0.857143,0.631579,0.427618,0.814286,0.641698,0.590909,0.183766,0.816234,0.409091,?,0.590909,?,?,0.815314,0.673254,?,0.590909,0.001,0.001,0,0,0,0,35516,22563,4033,100,100,?
Glass,1,4,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,192,22,12,10,0,54.545455,45.454545,0,0.375,0.129423,0.273311,60.204907,82.808192,50.496248,1100.862151,-1050.365903,2.295284,50.039189,-47.743905,21.836806,0.992582,43.244412,0.428571,3,0.266667,4,0.733333,11,0.571429,4,0.428571,0.428571,0.428571,0.161905,0.828571,0.698846,0.545455,0.195455,0.804545,0.454545,?,0.545455,?,?,0.849946,0.732049,?,0.545455,0.002,0,0,0,0,0,35516,22563,4033,100,100,?
Glass,1,5,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,193,21,15,6,0,71.428571,28.571429,0,0.596154,0.089742,0.202206,42.187487,61.988356,46.480972,18.056817,28.424155,2.21338,0.859848,1.353531,28.843969,1.373522,62.055435,1,7,0.285714,4,0.714286,10,0,0,0.636364,1,0.777778,0.6742,0.989796,0.982143,0.714286,0.121429,0.878571,0.285714,?,0.714286,?,?,0.982528,0.919974,?,0.714286,0.002,0,0,0,0,0,35691,22672,3924,100,100,?
Glass,1,6,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,193,21,12,9,0,57.142857,42.857143,0,0.390323,0.13774,0.27907,64.751532,85.551739,46.480972,3243.355818,-3196.874847,2.21338,154.445515,-152.232136,15.410439,0.73383,33.154296,0.714286,5,0.285714,4,0.714286,10,0.285714,2,0.555556,0.714286,0.625,0.408248,0.887755,0.842517,0.571429,0.192857,0.807143,0.428571,?,0.571429,?,?,0.810782,0.704477,?,0.571429,0.001,0,0,0,0,0,35691,22672,3924,100,100,?
Glass,1,7,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,193,21,13,8,0,61.904762,38.095238,0,0.471698,0.13272,0.282131,62.391632,86.48996,46.480972,1104.685858,-1058.204886,2.21338,52.604088,-50.390709,20.432689,0.972985,43.959255,0.857143,6,0.428571,6,0.571429,8,0.142857,1,0.5,0.857143,0.631579,0.408248,0.744898,0.594919,0.619048,0.169048,0.830952,0.380952,?,0.619048,?,?,0.780881,0.680451,?,0.619048,0.001,0.001,0,0,0,0,35691,22672,3924,100,100,?
Glass,1,8,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,193,21,15,6,0,71.428571,28.571429,0,0.593548,0.118491,0.251861,56.552392,78.541471,44.430294,24.682973,19.747321,2.115728,1.17538,0.940349,20.947137,0.997483,47.146069,0.857143,6,0.285714,4,0.714286,10,0.142857,1,0.6,0.857143,0.705882,0.53936,0.857143,0.749923,0.714286,0.132479,0.867521,0.285714,?,0.714286,?,?,0.912271,0.812555,?,0.714286,0.002,0,0,0,0,0,35691,22672,3924,100,100,?
Glass,1,9,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,193,21,12,9,0,57.142857,42.857143,0,0.378289,0.121076,0.244535,57.786317,76.25687,44.430294,26.90574,17.524554,2.115728,1.281226,0.834503,19.245408,0.916448,43.315959,1,7,0.5,7,0.5,7,0,0,0.5,1,0.666667,0.5,0.959184,0.948052,0.571429,0.198352,0.801648,0.428571,?,0.571429,?,?,0.975589,0.921837,?,0.571429,0.002,0,0,0,0,0,35691,22672,3924,100,100,?
Glass,1,10,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,193,21,15,6,0,71.428571,28.571429,0,0.581395,0.120745,0.243536,57.628326,75.945499,44.430294,1095.059758,-1050.629464,2.115728,52.145703,-50.029974,20.68527,0.985013,46.55668,1,7,0.285714,4,0.714286,10,0,0,0.636364,1,0.777778,0.6742,0.959184,0.936735,0.714286,0.132479,0.867521,0.285714,?,0.714286,?,?,0.938898,0.869553,?,0.714286,0.001,0,0,0,0,0,35691,22672,3924,100,100,?
iris,1,1,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,135,15,14,1,0,93.333333,6.666667,0,0.9,0.079048,0.18927,17.785714,40.150228,23.774438,5.532186,18.242251,1.584963,0.368812,1.21615,19.23023,1.282015,80.886162,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.993333,0.977778,0.93266,0.933333,0.001,0,0,0,0,0,15504,10633,2353,100,100,?
iris,1,2,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,135,15,15,0,0,100,0,0,1,0.039048,0.068114,8.785714,14.449066,23.774438,2.502439,21.271999,1.584963,0.166829,1.418133,21.271999,1.418133,89.474246,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15504,10633,2353,100,100,?
iris,1,3,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,135,15,15,0,0,100,0,0,1,0.033333,0.057735,7.5,12.247449,23.774438,2.280046,21.494391,1.584963,0.152003,1.432959,21.494391,1.432959,90.409673,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15504,10633,2353,100,100,?
iris,1,4,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,135,15,15,0,0,100,0,0,1,0.05619,0.107222,12.642857,22.745262,23.774438,3.2509,20.523537,1.584963,0.216727,1.368236,20.523537,1.368236,86.32607,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,15504,10633,2353,100,100,?
iris,1,5,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,135,15,14,1,0,93.333333,6.666667,0,0.9,0.056762,0.132055,12.771386,28.01317,23.774438,3.52319,20.251247,1.584963,0.234879,1.350083,20.251247,1.350083,85.180762,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.001,0,0,0,0,0,15504,10633,2353,100,100,?
iris,1,6,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,135,15,14,1,0,93.333333,6.666667,0,0.9,0.079048,0.164337,17.785714,34.861241,23.774438,4.532186,19.242251,1.584963,0.302146,1.282817,19.242251,1.282817,80.936726,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.001,0,0.015625,0,15.625,0,15504,10633,2353,100,100,?
iris,1,7,weka.classifiers.lazy.XNNClassifier,'-K 7',4093840036403736411,20191230.1734,135,15,14,1,0,93.333333,6.666667,0,0.9,0.073333,0.208167,16.5,44.158804,23.774438,1076.128043,-1052.353606,1.584963,71.74187,-70.156907,19.476469,1.298431,81.921893,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.943333,0.881111,0.93266,0.933333,0.001,0,0,0,0,0,15504,10633,2353,100,100,?
